技能索引	类型	技能树上的显示位置	动画资源名	图标	天赋名称	职业所属	等级	升级所需等级	所需金币	材料1	材料1数量	材料2	材料2数量	降低冷却	增加物理伤害比例	增加魔法伤害比例	增加物理固定伤害	增加魔法固定伤害	增加物理暴击值	增加魔法暴击值	增加命中值	附加BUFF	技能消耗能量	技能说明	附加效果描述	增加生命	增加物理攻击	增加物理防御	增加魔法攻击	增加魔法防御	增加物理抗暴击	增加魔法抗暴击	增加物理暴击	增加魔法暴击	增加格挡率	增加格挡值	增加命中率	血球回复率
10432	1	3	0	item_skill_6012.png	暴击抗性	43	49	52	0	73000001	19	74000001	12	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]2018[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]2018[txt:size=18 color=white]点。		0	0	0	0	0	2018	2018	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	50	53	0	73000001	19	74000001	13	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]2094[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]2094[txt:size=18 color=white]点。		0	0	0	0	0	2094	2094	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	51	53	0	73000001	20	74000001	13	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]2171[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]2171[txt:size=18 color=white]点。		0	0	0	0	0	2171	2171	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	52	54	0	73000001	21	74000001	14	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]2249[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]2249[txt:size=18 color=white]点。		0	0	0	0	0	2249	2249	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	53	54	0	73000001	21	74000001	14	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]2328[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]2328[txt:size=18 color=white]点。		0	0	0	0	0	2328	2328	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	54	55	0	73000001	22	74000001	14	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]2409[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]2409[txt:size=18 color=white]点。		0	0	0	0	0	2409	2409	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	55	55	0	73000001	22	74000001	15	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]2491[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]2491[txt:size=18 color=white]点。		0	0	0	0	0	2491	2491	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	56	56	0	73000001	23	74000001	15	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]2574[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]2574[txt:size=18 color=white]点。		0	0	0	0	0	2574	2574	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	57	57	0	73000001	24	74000001	16	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]2659[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]2659[txt:size=18 color=white]点。		0	0	0	0	0	2659	2659	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	58	58	0	73000001	24	74000001	16	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]2745[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]2745[txt:size=18 color=white]点。		0	0	0	0	0	2745	2745	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	59	59	0	73000001	25	74000001	16	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]2832[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]2832[txt:size=18 color=white]点。		0	0	0	0	0	2832	2832	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	60	60	0	73000001	26	74000001	17	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]2921[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]2921[txt:size=18 color=white]点。		0	0	0	0	0	2921	2921	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	61	61	0	74000001	18	75000001	9	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]3011[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]3011[txt:size=18 color=white]点。		0	0	0	0	0	3011	3011	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	62	62	0	74000001	19	75000001	10	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]3102[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]3102[txt:size=18 color=white]点。		0	0	0	0	0	3102	3102	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	63	63	0	74000001	20	75000001	10	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]3195[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]3195[txt:size=18 color=white]点。		0	0	0	0	0	3195	3195	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	64	64	0	74000001	22	75000001	11	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]3289[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]3289[txt:size=18 color=white]点。		0	0	0	0	0	3289	3289	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	65	65	0	74000001	23	75000001	11	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]3384[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]3384[txt:size=18 color=white]点。		0	0	0	0	0	3384	3384	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	66	66	0	74000001	24	75000001	12	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]3480[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]3480[txt:size=18 color=white]点。		0	0	0	0	0	3480	3480	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	67	67	0	74000001	25	75000001	13	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]3578[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]3578[txt:size=18 color=white]点。		0	0	0	0	0	3578	3578	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	68	68	0	74000001	27	75000001	13	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]3677[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]3677[txt:size=18 color=white]点。		0	0	0	0	0	3677	3677	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	69	69	0	74000001	28	75000001	14	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]3778[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]3778[txt:size=18 color=white]点。		0	0	0	0	0	3778	3778	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	70	70	0	74000001	29	75000001	14	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]3879[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]3879[txt:size=18 color=white]点。		0	0	0	0	0	3879	3879	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	71	71	0	74000001	30	75000001	15	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]3982[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]3982[txt:size=18 color=white]点。		0	0	0	0	0	3982	3982	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	72	72	0	74000001	31	75000001	16	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]4087[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]4087[txt:size=18 color=white]点。		0	0	0	0	0	4087	4087	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	73	73	0	74000001	33	75000001	16	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]4192[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]4192[txt:size=18 color=white]点。		0	0	0	0	0	4192	4192	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	74	74	0	74000001	34	75000001	17	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]4299[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]4299[txt:size=18 color=white]点。		0	0	0	0	0	4299	4299	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	75	75	0	74000001	35	75000001	17	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]4407[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]4407[txt:size=18 color=white]点。		0	0	0	0	0	4407	4407	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	76	76	0	74000001	36	75000001	18	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]4517[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]4517[txt:size=18 color=white]点。		0	0	0	0	0	4517	4517	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	77	77	0	74000001	38	75000001	19	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]4628[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]4628[txt:size=18 color=white]点。		0	0	0	0	0	4628	4628	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	78	78	0	74000001	39	75000001	19	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]4740[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]4740[txt:size=18 color=white]点。		0	0	0	0	0	4740	4740	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	79	79	0	74000001	40	75000001	20	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]4853[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]4853[txt:size=18 color=white]点。		0	0	0	0	0	4853	4853	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	80	80	0	74000001	41	75000001	20	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]4968[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]4968[txt:size=18 color=white]点。		0	0	0	0	0	4968	4968	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	81	81	0	74000001	42	75000001	21	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]5083[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]5083[txt:size=18 color=white]点。		0	0	0	0	0	5083	5083	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	82	82	0	74000001	44	75000001	22	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]5201[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]5201[txt:size=18 color=white]点。		0	0	0	0	0	5201	5201	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	83	83	0	74000001	45	75000001	22	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]5319[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]5319[txt:size=18 color=white]点。		0	0	0	0	0	5319	5319	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	84	84	0	74000001	46	75000001	23	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]5439[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]5439[txt:size=18 color=white]点。		0	0	0	0	0	5439	5439	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	85	85	0	74000001	47	75000001	23	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]5560[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]5560[txt:size=18 color=white]点。		0	0	0	0	0	5560	5560	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	86	86	0	74000001	49	75000001	24	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]5682[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]5682[txt:size=18 color=white]点。		0	0	0	0	0	5682	5682	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	87	87	0	74000001	50	75000001	25	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]5806[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]5806[txt:size=18 color=white]点。		0	0	0	0	0	5806	5806	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	88	88	0	74000001	51	75000001	25	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]5931[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]5931[txt:size=18 color=white]点。		0	0	0	0	0	5931	5931	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	89	89	0	74000001	52	75000001	26	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]6057[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]6057[txt:size=18 color=white]点。		0	0	0	0	0	6057	6057	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	90	90	0	74000001	53	75000001	26	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]6184[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]6184[txt:size=18 color=white]点。		0	0	0	0	0	6184	6184	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	91	91	0	74000001	55	75000001	27	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]6313[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]6313[txt:size=18 color=white]点。		0	0	0	0	0	6313	6313	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	92	92	0	74000001	56	75000001	28	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]6443[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]6443[txt:size=18 color=white]点。		0	0	0	0	0	6443	6443	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	93	93	0	74000001	57	75000001	28	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]6574[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]6574[txt:size=18 color=white]点。		0	0	0	0	0	6574	6574	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	94	94	0	74000001	58	75000001	29	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]6707[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]6707[txt:size=18 color=white]点。		0	0	0	0	0	6707	6707	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	95	95	0	74000001	60	75000001	29	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]6841[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]6841[txt:size=18 color=white]点。		0	0	0	0	0	6841	6841	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	96	96	0	74000001	61	75000001	30	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]6976[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]6976[txt:size=18 color=white]点。		0	0	0	0	0	6976	6976	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	97	97	0	74000001	62	75000001	31	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]7112[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]7112[txt:size=18 color=white]点。		0	0	0	0	0	7112	7112	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	98	98	0	74000001	63	75000001	31	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]7250[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]7250[txt:size=18 color=white]点。		0	0	0	0	0	7250	7250	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	99	99	0	74000001	64	75000001	32	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]7389[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]7389[txt:size=18 color=white]点。		0	0	0	0	0	7389	7389	0	0	0	0	0	0
10432	1	3	0	item_skill_6012.png	暴击抗性	43	100	100	0	74000001	66	75000001	32	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色物理抗暴击[txt:size=18 color=green]7529[txt:size=18 color=white]点和魔法抗暴击[txt:size=18 color=green]7529[txt:size=18 color=white]点。		0	0	0	0	0	7529	7529	0	0	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击。		0	0	0	0	0	0	0	0	0	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	1	30	0	71000001	2	72000001	1	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击8[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	8	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	2	31	0	71000001	3	72000001	2	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击14[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	14	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	3	31	0	71000001	4	72000001	2	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击21[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	21	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	4	32	0	71000001	5	72000001	3	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击29[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	29	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	5	32	0	71000001	6	72000001	4	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击38[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	38	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	6	33	0	71000001	7	72000001	4	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击49[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	49	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	7	33	0	71000001	8	72000001	5	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击60[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	60	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	8	34	0	71000001	9	72000001	5	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击72[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	72	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	9	34	0	71000001	10	72000001	6	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击85[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	85	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	10	35	0	71000001	11	72000001	7	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击100[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	100	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	11	35	0	71000001	12	72000001	7	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击115[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	115	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	12	36	0	71000001	13	72000001	8	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击131[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	131	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	13	36	0	71000001	14	72000001	9	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击148[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	148	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	14	37	0	71000001	15	72000001	9	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击166[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	166	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	15	37	0	71000001	16	72000001	10	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击185[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	185	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	16	38	0	71000001	17	72000001	10	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击205[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	205	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	17	38	0	71000001	18	72000001	11	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击226[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	226	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	18	39	0	71000001	19	72000001	12	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击248[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	248	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	19	39	0	71000001	20	72000001	12	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击270[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	270	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	20	40	0	71000001	21	72000001	13	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击293[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	293	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	21	40	0	72000001	13	73000001	7	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击317[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	317	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	22	41	0	72000001	14	73000001	7	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击342[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	342	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	23	41	0	72000001	15	73000001	8	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击368[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	368	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	24	42	0	72000001	15	73000001	8	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击395[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	395	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	25	42	0	72000001	16	73000001	8	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击422[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	422	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	26	43	0	72000001	17	73000001	9	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击450[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	450	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	27	43	0	72000001	17	73000001	9	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击479[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	479	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	28	44	0	72000001	18	73000001	9	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击509[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	509	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	29	44	0	72000001	18	73000001	10	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击540[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	540	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	30	45	0	72000001	19	73000001	10	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击571[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	571	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	31	45	0	72000001	20	73000001	10	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击603[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	603	0	0	0	0
10433	1	3	0	item_skill_6011.png	守护徽章	43	32	46	0	72000001	20	73000001	11	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加角色魔法暴击636[txt:size=18 color=white]点。		0	0	0	0	0	0	0	0	636	0	0	0	0
