ID	文字内容
9739	九评共
9740	酒象喝汤
9741	酒像喝汤
9742	就爱插
9743	就要色
9744	举国体
9745	据说全民
9746	绝食声
9747	军刺
9748	军品特
9749	军用手
9750	开邓选
9751	开锁工具
9752	開碼
9753	開票
9754	砍杀幼
9755	砍伤儿
9756	康没有不
9757	康跳楼
9758	考答案
9759	考机构
9760	考考邓
9761	考联盟
9762	考前答
9763	考前答案
9764	考前付
9765	考设备
9766	考试包过
9767	考试保
9768	考试答案
9769	考试机构
9770	考试联盟
9771	考试枪
9772	考研考中
9773	磕彰
9774	克分析
9775	克千术
9776	克透视
9777	空和雅典
9778	孔摄像
9779	控诉世博
9780	控制媒
9781	口手枪
9782	骷髅死
9783	快速办
9784	矿难不公
9785	拉登说
9786	拉开水晶
9787	来福猎
9788	狼全部跪
9789	雷人女官
9790	类准确答
9791	黎阳平
9792	李咏曰
9793	理各种证
9794	理是影帝
9795	理证件
9796	理做帐报
9797	力骗中央
9798	力月西
9799	丽媛离
9800	利他林
9801	连发手
9802	聯繫電
9803	炼大法
9804	两岸才子
9805	两会代
9806	两会又三
9807	聊视频
9808	聊斋艳
9809	了件渔袍
9810	猎好帮手
9811	猎枪销
9812	猎槍
9813	獵槍
9814	领土拿
9815	流血事
9816	六死
9817	六四事
9818	龙湾事件
9819	隆手指
9820	陆封锁
9821	陆同修
9822	乱奸
9823	乱伦类
9824	乱伦小
9825	伦理大
9826	伦理电影
9827	伦理毛
9828	伦理片
9829	轮手枪
9830	论文代
9831	罗斯小姐
9832	裸聊网
9833	裸舞视
9834	落霞缀
9835	麻古
9836	麻果配
9837	麻果丸
9838	麻将透
9839	麻醉狗
9840	麻醉槍
9841	麻醉藥
9842	蟆叫专家
9843	卖地财政
9844	卖发票
9845	卖银行卡
9846	卖自考
9847	漫步丝
9848	忙爱国
9849	猫眼工具
9850	媒体封锁
9851	每周一死
9852	美艳少妇
9853	妹按摩
9854	妹上门
9855	门按摩
9856	门保健
9857	門服務
9858	氓培训
9859	迷幻型
9860	迷昏口
9861	迷昏藥
9862	迷魂香
9863	迷魂藥
9864	迷情水
9865	迷情药
9866	谜奸药
9867	民储害
9868	民九亿商
9869	民抗议
9870	铭记印尼
9871	摩小姐
9872	母乳家
9873	木齐针
9874	幕没有不
9875	幕前戲
9876	南充针
9877	嫩阴
9878	泥马之歌
9879	你的西域
9880	拟涛哥
9881	娘两腿之间
9882	妞上门
9883	浓精
9884	怒的志愿
9885	女被人家搞
9886	女激情
9887	女技师
9888	女人和狗
9889	女任职名
9890	女上门
9891	鸥之歌
9892	拍肩型
9893	牌分析
9894	牌技网
9895	炮的小蜜
9896	陪考枪
9897	配有消
9898	嫖俄罗
9899	嫖鸡
9900	平惨案
9901	平叫到床
9902	仆不怕饮
9903	普通嘌
9904	期货配
9905	奇迹的黄
9906	奇淫散
9907	骑单车出
9908	氣槍
9909	钱三字经
9910	枪出售
9911	枪的参
9912	枪的分
9913	枪的结
9914	枪的制
9915	枪货到
9916	枪手队
9917	枪手网
9918	枪销售
9919	枪械制
9920	枪子弹
9921	强权政府
9922	抢其火炬
9923	切听器
9924	禽流感了
9925	勤捞致
9926	氢弹手
9927	清除负面
9928	清純壆
9929	情聊天室
9930	情妹妹
9931	情视频
9932	情自拍
9933	氰化钾
9934	氰化钠
9935	请集会
9936	请示威
9937	请愿
9938	琼花问
9939	区的雷人
9940	娶韩国
9941	全真证
9942	群奸暴
9943	群起抗暴
9944	群体性事
9945	惹的国
9946	人权律
9947	人体艺
9948	人游行
9949	人在云上
9950	人真钱
9951	认牌绝
9952	任于斯国
9953	柔胸粉
9954	如厕死
9955	软弱的国
9956	赛后骚
9957	三挫
9958	三秒倒
9959	三网友
9960	三唑
9961	骚妇
9962	骚嘴
9963	扫了爷爷
9964	色妹妹
9965	色视频
9966	色小说
9967	杀指南
9968	山涉黑
9969	煽动不明
9970	煽动群众
9971	上门激
9972	烧公安局
9973	烧瓶的
9974	韶关斗
9975	韶关玩
9976	韶关旭
9977	射网枪
9978	涉嫌抄袭
9979	深喉冰
9980	神七假
9981	神韵艺术
9982	生被砍
9983	生踩踏
9984	生肖中特
9985	圣战不息
9986	盛行在舞
9987	尸博
9988	失身水
9989	失意药
9990	狮子旗
9991	十八等
9992	十大谎
9993	十大禁
9994	十个预言
9995	十类人不
9996	十七大幕
9997	实毕业证
9998	实体娃
9999	实学历文
10000	士康事件
10001	式粉推
10002	视解密
10003	是躲猫
10004	手变牌
10005	手答案
10006	手狗
10007	手机跟
10008	手机监
10009	手机窃
10010	手机追
10011	手拉鸡
10012	手木仓
10013	手槍
10014	守所死法
10015	售步枪
10016	售纯度
10017	售单管
10018	售弹簧刀
10019	售防身
10020	售狗子
10021	售虎头
10022	售火药
10023	售假币
10024	售健卫
10025	售军用
10026	售猎枪
10027	售氯胺
10028	售麻醉
10029	售冒名
10030	售枪支
10031	售热武
10032	售三棱
10033	售手枪
10034	售五四
10035	售信用
10036	售一元硬
10037	售子弹
10038	售左轮
10039	书办理
10040	术牌具
10041	双管立
10042	双管平
10043	水阎王
10044	丝护士
10045	丝情侣
10046	丝袜保
10047	丝袜恋
10048	丝袜美
10049	丝袜妹
10050	丝袜网
10051	丝足按
10052	司长期有
10053	司法黑
10054	私房写真
10055	死法分布
10056	死要见毛
10057	四博会
10058	四大扯
10059	四小码
10060	苏家屯集
10061	诉讼集团
10062	素女心
10063	速代办
10064	速取证
10065	酸羟亚胺
10066	蹋纳税
10067	太王四神
10068	泰兴幼
10069	泰兴镇中
10070	泰州幼
10071	贪官也辛
10072	探测狗
10073	涛共产
10074	涛一样胡
10075	特工资
10076	特上门
10077	体透视镜
10078	替人体
10079	天朝特
10080	天推广歌
10081	田罢工
10082	田田桑
10083	田停工
10084	庭保养
10085	庭审直播
10086	通钢总经
10087	偷電器
10088	偷肃贪
10089	偷听器
10090	偷偷贪
10091	头双管
10092	透视功能
10093	透视镜
10094	透视扑
10095	透视器
10096	透视药
10097	透视仪
10098	秃鹰汽
10099	突破网路
10100	推油按
10101	脱衣艳
10102	瓦斯手
10103	袜按摩
10104	外透视镜
10105	外围赌球
10106	湾版假
10107	万能钥匙
10108	万人骚动
10109	王立军
10110	王益案
10111	网民案
10112	网民获刑
10113	网民诬
10114	微型摄像
10115	围攻警
10116	围攻上海
10117	维汉员
10118	维权基
10119	维权人
10120	维权谈
10121	委坐船
10122	谓的和谐
10123	温切斯特
10124	温影帝
10125	瘟加饱
10126	瘟假饱
10127	文凭证
10128	文强
10129	纹了毛
10130	闻被控制
10131	闻封锁
10132	瓮安
10133	我的西域
10134	我搞台独
10135	乌蝇水
10136	无码专
10137	五套功
10138	午夜电
10139	午夜极
10140	武警暴
10141	武警殴
10142	武警已增
10143	务员答案
10144	务员考试
10145	雾型迷
10146	西藏限
10147	西服进去
10148	希脏
10149	习进平
10150	习晋平
10151	席复活
10152	席临终前
10153	席指着护
10154	洗澡死
10155	喜贪赃
10156	先烈纷纷
10157	现大地震
10158	现金投注
10159	线透视镜
10160	限制言
10161	陷害案
10162	陷害罪
10163	相自首
10164	香港论坛
10165	香港一类
10166	香港总彩
10167	硝化甘
10168	校骚乱
10169	协晃悠
10170	写两会
10171	泄漏的内
10172	新建户
10173	新疆叛
10174	新疆限
10175	新金瓶
10176	信访专班
10177	信接收器
10178	兴中心幼
10179	星上门
10180	行长王益
10181	形透视镜
10182	型手枪
10183	姓忽悠
10184	幸运码
10185	性爱日
10186	性福情
10187	性感少
10188	性推广歌
10189	胸主席
10190	徐玉元
10191	学骚乱
10192	学位證
10193	丫与王益
10194	烟感器
10195	严晓玲
10196	言被劳教
10197	言论罪
10198	盐酸曲
10199	恙虫病
10200	姚明进去
10201	要人权
10202	要射精了
10203	要泄了
10204	夜激情
10205	液体炸
10206	一小撮别
10207	遗情书
10208	蚁力神
10209	益关注组
10210	益受贿
10211	阴间来电
10212	淫魔舞
10213	淫情女
10214	淫肉
10215	淫騷妹
10216	淫兽学
10217	隐形耳
10218	隐形喷剂
10219	应子弹
10220	婴儿命
10221	咏妓
10222	用手枪
10223	幽谷三
10224	游精佑
10225	有奶不一
10226	右转是政
10227	幼齿类
10228	娱乐透视
10229	愚民同
10230	愚民政
10231	与狗性
10232	育部女官
10233	冤民大
10234	鸳鸯洗
10235	园惨案
10236	园发生砍
10237	园砍杀
10238	园凶杀
10239	园血案
10240	原一九五七
10241	原装弹
10242	袁腾飞
10243	晕倒型
10244	韵徐娘
10245	遭便衣
10246	遭到警
10247	遭警察
10248	遭武警
10249	择油录
10250	炸弹教
10251	炸弹遥控
10252	炸广州
10253	炸立交
10254	炸药的制
10255	炸药配
10256	炸药制
10257	找枪手
10258	找援交
10259	找政法委副
10260	针刺案
10261	针刺伤
10262	针刺事
10263	针刺死
10264	真钱斗地
10265	真钱投注
10266	真实文凭
10267	真实资格
10268	震惊一个民
10269	震其国土
10270	证到付款
10271	证件办
10272	证件集团
10273	证生成器
10274	证书办
10275	证一次性
10276	政府操
10277	政论区
10278	證件
10279	植物冰
10280	殖器护
10281	指纹考勤
10282	指纹膜
10283	指纹套
10284	至国家高
10285	志不愿跟
10286	制服诱
10287	制手枪
10288	制证定金
10289	制作证件
10290	中的班禅
10291	中共黑
10292	中国不强
10293	种公务员
10294	种学历证
10295	众像羔
10296	州惨案
10297	州大批贪
10298	州三箭
10299	宙最高法
10300	昼将近
10301	主席忏
10302	住英国房
10303	助考网
10304	专业办理
10305	专业代
10306	专业代写
10307	专业助
10308	转是政府
10309	赚钱资料
10310	装弹甲
10311	装枪套
10312	装消音
10313	着护士的胸
10314	着涛哥
10315	姿不对死
10316	资格證
10317	资料泄
10318	梓健特药
10319	字牌汽
10320	自己找枪
10321	自慰用
10322	自由圣
10323	自由亚
10324	总会美女
10325	足球玩法
10326	最牛公安
10327	醉钢枪
10328	醉迷药
10329	醉乙醚
10330	尊爵粉
10331	左转是政
10332	作各种证
10333	作硝化甘
10334	唑仑
10335	做爱小
10336	做原子弹
10337	做证件
10338	康师傅
10339	面瘫胡
10340	六扇门
10341	水工系
10342	天线宝
10343	江小鱼
10344	方便面+下架
10345	轮胎+天线
10346	习+太子
10347	兵变
10348	zhou
10349	ZYK
10350	周YK
10351	胡一刀
10352	帝都
10353	康师傅+下架
10354	王丽娟+护士长
10355	番号不明部队
10356	天线宝宝+康师傅
10357	天线宝宝+方便面
10358	天线宝宝+轮胎
10359	锦湖轮胎
10360	锦胡轮胎
10361	京城+内斗
10362	北京+内斗
10363	中共+内斗
10364	3月
10365	北京+昨晚
10366	北京+大事
10367	北京+枪
10368	领导层
10369	北京+出事
10370	军车如林
10371	正规军调入
10372	北京高层
10373	邓立群
10374	立军
10375	BXL
10376	boxilai
10377	熙来
10378	西来
10379	谷开来
10380	查身份证
10381	北四环+车祸
10382	保福寺+车祸
10383	法拉利
10384	丁家班
10385	李庄事件
10386	章沁生
10387	马晓军
10388	税正宽
10389	新疆+砍杀事件
10390	叶城
10391	WLJ
10392	何厚铧
10393	黄明
10394	李颖
10395	38军
10396	大活
10397	瘦腿袜
10398	不厚
10399	姜维平
10400	王立军+公开信
10401	黄奇帆
10402	邱进
10403	保护性拆除+临时性强奸
10404	平西王
10405	来俊臣
10406	薄督
10407	成都美领馆
10408	美领馆
10409	政治庇护
10410	叙利亚+紧急声明
10411	盲人律师
10412	刘信达
10413	甘孜
10414	阿坝
10415	活埋+名单
10416	去国声明
10417	网络评论员
10418	李思思男友
10419	薄熙来
10420	七周年
10421	7周年
10422	艾晓明
10423	暴露
10424	宪政民主
10425	宗教+迫害
10426	同胞书
10427	钱小芊
10428	互联网信息办公室
10429	员老
10430	国台办
10431	黎庆洪+涉黑
10432	十七届+中央
10433	争鸣
10434	温总
10435	布局
10436	军阀
10437	删除负面信息
10438	负面信息删除
10439	网络删帖
10440	影帝温
10441	费孝通
10442	余杰
10443	截访
10444	丁书苗
10445	刘荻
10446	独立中文笔会
10447	黄雀行动
10448	北高联
10449	民主中国
10450	黄丽满
10451	朝鲜+政变
10452	朝鲜+兵变
10453	square
10454	lichangchun
10455	xijinping
10456	煽动颠覆国家政权
10457	中联办
10458	智晟
10459	港支联会
10460	国政通
10461	吕加平
10462	江宋
10463	江鬼
10464	宪法35条
10465	薛健婉
10466	天与地
10467	黄玉斌
10468	天鹅绒革命
10469	黄莉新
10470	毛小平
10471	第一书记
10472	彭博社
10473	张宏良
10474	郑雁雄
10475	枪声
10476	感言
10477	露丝
10478	公民社会
10479	厉以宁
10480	周旭洲
10481	WK
10482	微博实名
10483	党委书记
10484	庄烈宏
10485	国际特赦
10486	汕尾
10487	猝死
10488	薛锦波
10489	袭击
10490	对峙
10491	乌鸦
10492	陆丰
10493	wukan
10494	一虎八奶
10495	宪章
10496	老妈蹄花
10497	乌坎
10498	四次测试）0
10499	五次测试）1
10500	乌尔
10501	请用文明来说服我
10502	占凡体
10503	我在美国当市长助理
10504	李群
10505	元老
10506	洗牌
10507	僧人自焚
10508	艾婶
10509	共青团中央
10510	习太子
10511	习王储
10512	忠党国
10513	余慧文
10514	郑恩宠
10515	江氏常委
10516	辛子陵
10517	带路党
10518	美分党
10519	茉莉花革
10520	Jasmine
10521	北京+年终奖
10522	裆中央
10523	叶选平
10524	胡海青
10525	王荔蕻
10526	冯正虎
10527	王奉友
10528	政治体制改革
10529	内斗
10530	火凤凰
10531	八大类社会组织
10532	副主席
10533	黑监狱
10534	冉匪
10535	外蒙
10536	邓朴方
10537	北戴河会议
10538	网评
10539	老虎庙
10540	开枪
10541	派系
10542	封锁
10543	郭春平
10544	令计划
10545	警卫局
10546	江系
10547	胡系
10548	西安爆炸
10549	阳光时务
10550	杜宪
10551	薛飞
10552	雪山狮子旗
10553	火药配方
10554	罢运
10555	联名上书
10556	艾瓜子
10557	第二十三条
10558	艾虎
10559	艾ww
10560	lama
10561	dalai
10562	葵花籽
10563	刘先生
10564	班子
10565	吉林士兵
10566	吉林战士
10567	95式自动步枪
10568	张新岩
10569	李鑫鑫
10570	林鹏汉
10571	携枪出逃
10572	正无
10573	异见
10574	胡星斗
10575	国之利刃
10576	弟弟睡了
10577	高瑛
10578	fakesheji
10579	刘艳萍
10580	路青
10581	刘晓原
10582	老艾
10583	艾末末
10584	艾借款
10585	艾捐款
10586	艾汇款
10587	aiww
10588	七宗罪
10589	艾债主
10590	草场地
10591	艾神
10592	幸福大街储蓄所
10593	艾虎子
10594	杜导正
10595	democracy
10596	cultural
10597	culture
10598	JMZ
10599	蟹农场
10600	蔡武
10601	夏勇
10602	BLOOD
10603	换届
10604	抗议
10605	五毛
10606	CLY
10607	湖州抗税
10608	被删除
10609	jiangzemin
10610	wubangguo
10611	亚洲周刊
10612	胡金滔
10613	胡掏X
10614	胡X掏
10615	胡套X
10616	胡X套
10617	胡涛
10618	胡X涛
10619	胡紧X
10620	胡X紧
10621	刘四
10622	liu四
10623	bajiu
10624	捌九
10625	八玖
10626	陆四
10627	六肆
10628	良心犯
10629	瘟家保
10630	瘟假报
10631	温假报
10632	温夹包
10633	温佳宝
10634	贾庆
10635	胡锦X
10636	温加
10637	温家X
10638	温宝宝
10639	德江
10640	近平
10641	庆林
10642	涛哥
10643	家宝
10644	克强
10645	晓波
10646	八大
10647	因言获罪
10648	自由民主
10649	赵启正
10650	织里
10651	性浪
10652	自由光诚
10653	要有光
10654	要有诚
10655	冻尸骨村
10656	东尸骨村
10657	东师古
10658	郭伙佳
10659	占领中国
10660	占领北京
10661	占领上海
10662	占领广州
10663	占领西安
10664	占领天津
10665	占领重庆
10666	占领乌鲁木齐
10667	占领拉萨
10668	占领武汉
10669	占领南昌
10670	占领福州
10671	占领南京
10672	占领大连
10673	占领杭州
10674	占领哈尔滨
10675	占领成都
10676	占领长沙
10677	占领呼和浩特
10678	占领海口
10679	占领郑州
10680	占领长春
10681	占领沈阳
10682	占领西宁
10683	占领兰州
10684	占领太原
10685	占领昆明
10686	占领石家庄
10687	占领济南
10688	占领南宁
10689	占领银川
10690	占领吉林
10691	占领深圳
10692	占领温州
10693	占领青岛
10694	占领中南海
10695	占领金融街
10696	占领王府井
10697	新天地
10698	长安街
10699	西朝鲜
10700	洛阳性奴
10701	喀什
10702	低俗屠夫
10703	萧瀚
10704	克拉玛依
10705	张澜澜
10706	坦克
10707	龙应台
10708	下台
10709	朋党参政
10710	工人党
10711	党国
10712	胡+温
10713	广场
10714	维稳
10715	尉建行
10716	九长老
10717	九常委
10718	敏感瓷
10719	毛腊肉
10720	土共
10721	伊斯兰教
10722	反华势力
10723	一九八四
10724	陈炳德
10725	盛光祖
10726	秦刚
10727	沈国放
10728	国务院副总理
10729	国家副主席
10730	李肇星
10731	网络管理办公室
10732	张高丽
10733	孟学农
10734	李鸿忠
10735	郭金龙
10736	刘奇葆
10737	非暴力不合作
10738	CCAV
10739	蔡名照
10740	陈光诚
10741	滕彪
10742	谭作人
10743	五毛蛋
10744	团派
10745	5月35日
10746	普京是你爹
10747	特供
10748	方滨兴
10749	空椅子
10750	坦克人
10751	网监
10752	真理部
10753	国新办
10754	高行健
10755	长平
10756	唯色
10757	胡佳
10758	炸弹
10759	炸药
10760	汪洋
10761	薄瓜瓜
10762	郑文
10763	新京报
10764	京华时报
10765	京华
10766	非正常死亡
10767	px
10768	散步
10769	福佳
10770	大连
10771	敏感词
10772	GFW
10773	删帖
10774	新闻自由
10775	无锡招商城
10776	卢俊卿
10777	卢星宇
10778	王青雷
10779	埃及
10780	茉莉花
10781	爱未来
10782	艾未未
10783	艾未
10784	艾胖子
10785	新闻联播
10786	重大新闻
10787	解放军总医院
10788	301
10789	华东医院
10790	太上皇
10791	三表
10792	三表哥
10793	江三表
10794	癩蛤蟆
10795	心肌梗塞
10796	脑死亡
10797	永垂不朽
10798	五棵松
10799	八宝山
10800	前主席
10801	前领导人
10802	领导人
10803	国家大事
10804	江泽明
10805	江民
10806	毛泽民
10807	江爷爷
10808	姓江的
10809	too
10810	辣妹子辣
10811	国母
10812	江家
10813	江上青
10814	扬州中学
10815	三江县
10816	江心公园
10817	扬子江
10818	松花江
10819	雅鲁藏布江
10820	鸭绿江
10821	黄浦江
10822	澜沧江
10823	两江论坛
10824	江中药业
10825	江中健胃消食片
10826	江淮汽车
10827	江铃汽车
10828	江姐
10829	潘长江
10830	江映蓉
10831	江美琪
10832	江若琳
10833	江语晨
10834	江铠同
10835	江讯
10836	欧阳夏丹
10837	罢课潮
10838	祖国母亲
10839	平反
10840	8x8
10841	08县长
10842	江端仪
10843	释清海
10844	新抗联
10845	64学运
10846	64学潮
10847	89学运
10848	89民运
10849	64运动
10850	假庆淋
10851	推翻共党
10852	阴唇被插
10853	中共暴政
10854	突厥革命
10855	三区革命
10856	镇压图片
10857	六四学运
10858	六四学潮
10859	八九学运
10860	八九运动
10861	中共下台
10862	打倒中共
10863	打倒共党
10864	团派人马
10865	李鹏病重
10866	胡系人马
10867	胡温政治
10868	胡温政体
10869	胡温核心
10870	胡温暴政
10871	推翻中共
10872	中共伪政权
10873	中国新民党
10874	天安门情人
10875	十二个春秋
10876	共产党下台
10877	推翻共产党
10878	李克强接班
10879	胡温接班人
10880	多维新闻网
10881	到市政府请愿
10882	中共独裁暴政
10883	团派政治明星
10884	胡锦涛接班人
10885	高勤荣
10886	退共党
10887	网民党
10888	志愿兵
10889	炸弹制造
10890	炸弹制作
10891	亚洲时报
10892	干你全家
10893	共贪党
10894	胡海清
10895	温云松
10896	共惨党
10897	共残党 
10898	胡温新政
10899	广场上的血
10900	广场上的热血
10901	捌玖
10902	郭泉
10903	牧函
10904	李锐
10905	网评员
10906	新左派
10907	李源潮
10908	公开信
10909	十八大
10910	王凤友
10911	党产共
10912	权力布局
10913	ZHU所生！
10914	tai
10915	独立西藏
10916	周名军
10917	李现原
10918	左不赔
10919	方寿伟
10920	秦逊辉
10921	马继深
10922	人权圣火
10923	胡曾联手
10924	胡曾合作
10925	超越红墙
10926	领跑第五代
10927	胡曾江恶斗
10928	炸了证监会
10929	人民真实报
10930	全球人文纪元
10931	新世纪新闻网
10932	毛党
10933	高官互调
10934	回汉纠纷
10935	郑存柱
10936	彭丽媛
10937	古兰经
10938	胡海峰
10939	零八宪章
10940	08宪章
10941	打倒共产党
10942	预测领导人
10943	和谐社会
10944	社HUI主义
10945	中国政F
10946	太垃JI
10947	丁磊
10948	西藏自由
10949	网易sb
10950	你妈B
10951	你妈闭
10952	冚家产
10953	驴B
10954	严禁词 
10955	邓不群
10956	金歪日
10957	新蜀山
10958	赵总理
10959	张阳德
10960	文达学
10961	裤衩党
10962	茅厕洞
10963	徐文库
10964	张培莉
10965	汪兆钧
10966	袁依凡
10967	董光峰
10968	安魂网
10969	刘林智
10970	吴向忠
10971	王建琪
10972	令狐计划
10973	自由圣火
10974	政治老人
10975	老人集团
10976	仁吉旺姆
10977	统一股市
10978	领导新星
10979	海外民运
10980	官场日志
10981	无界网络
10982	阿波罗网
10983	高官子女
10984	当代八乱
10985	参政传奇
10986	中朝翻脸
10987	610办公室
10988	炸掉证监会
10989	多党竞争
10990	军队国家化
10991	中国自由党
10992	博讯新闻网
10993	新八荣八耻
10994	高层权力之争
10995	梦幻西游私服
10996	高干子弟名单
10997	高官挥霍公款
10998	推翻中国共产党
10999	二\敏感词
11000	袁鹰
11001	贾甲
11002	普选
11003	胡总
11004	景涛
11005	李滨
11006	老胡
11007	邦国
11008	党魁
11009	王晨
11010	大预言
11011	辽宁帮
11012	高智成
11013	高志晟
11014	王力利
11015	买手枪
11016	王志刚
11017	人权奖
11018	自救会
11019	动态网
11020	王安顺
11021	新右派
11022	马志鹏
11023	文字狱
11024	马列党
11025	周正毅
11026	温爷爷
11027	桑德茲
11028	胡书记
11029	大昭寺
11030	贺卫方
11031	刘晓武
11032	李世辉
11033	陈一文
11034	余秋雨
11035	李国谅
11036	瀛海镇
11037	十九年前
11038	整肃官场
11039	齐鲁石化
11040	西藏局势
11041	维基百科
11042	BBC中文网
11043	德国之声
11044	大赦国际
11045	我草你妈
11046	我操你妈
11047	习近平
11048	马凯
11049	王岐山
11050	王沪宁
11051	刘云山
11052	刘延东
11053	刘奇葆
11054	许其亮
11055	孙春兰
11056	孙政才
11057	李克强
11058	李建国
11059	李源潮
11060	汪洋
11061	张春贤
11062	张高丽
11063	张德江
11064	范长龙
11065	孟建柱
11066	赵乐际
11067	胡春华
11068	俞正声
11069	栗战书
11070	郭金龙
11071	韩正
11072	朱镕基
11073	奥巴马
11074	奥马尔
11075	鲍岳桥
11076	薄一波
11077	曹刚川
11078	陈独秀
11079	陈良宇
11080	陈希同
11081	陈晓宁
11082	陈毅
11083	陈云
11084	陈至立
11085	达赖喇嘛
11086	戴維教
11087	戴相龍
11088	邓小平
11089	鄧笑貧
11090	丁子霖
11091	东条英机
11092	董建华
11093	董贱华
11094	董文华
11095	懂文华
11096	杜鲁门
11097	恩格斯
11098	發正念
11099	林彪
11100	封從德
11101	馮東海
11102	馮素英
11103	高治联
11104	高自聯
11105	膏藥旗
11106	工自聯
11107	關卓中
11108	郭伯雄
11109	郭伯雄
11110	郭俊銘
11111	郭羅基
11112	郭岩華
11113	韓東方
11114	韓聯潮
11115	何候华
11116	和锅枪
11117	贺国强
11118	贺过墙
11119	贺龙
11120	賀國强
11121	賀龍
11122	赫鲁晓夫
11123	洪哲勝
11124	胡XX
11125	胡紧涛
11126	胡紧掏
11127	胡紧套
11128	胡锦涛
11129	胡锦淘
11130	胡緊掏
11131	胡錦滔
11132	胡錦淘
11133	胡惊涛
11134	胡景涛
11135	胡景濤
11136	胡乔木
11137	胡喬木
11138	胡耀邦
11139	胡主席
11140	华国锋
11141	华建敏
11142	華建敏
11143	黃伯源
11144	黃慈萍
11145	黃劍輝
11146	黃義交
11147	黃仲生
11148	黄　菊
11149	回良玉
11150	甲庆林
11151	贾庆林
11152	假青林
11153	江��点
11154	江独裁
11155	江核心
11156	江綿恒
11157	江戏子
11158	江戲子
11159	江择民
11160	江泽民
11161	江則民
11162	江澤慧
11163	江贼民
11164	江賊民
11165	江折民
11166	江猪媳
11167	江主席
11168	僵贼民
11169	僵賊民
11170	薑春雲
11171	蒋介石
11172	蒋经国
11173	蒋中正
11174	蔣介石
11175	蔣中正
11176	將則民
11177	醬猪媳
11178	錦濤
11179	近平
11180	鄺錦文
11181	賴士葆
11182	雷尼亞
11183	离长春
11184	黎阳评
11185	李长春
11186	李大钊
11187	李繼耐 
11188	李蘭菊
11189	李老師
11190	李鹏
11191	李鹏*
11192	李瑞环
11193	李淑嫻
11194	李铁映
11195	李鐵映
11196	李旺陽
11197	李先念
11198	李志綏
11199	李總理
11200	李總統
11201	里根
11202	裏菲斯
11203	列宁
11204	林保華
11205	林長盛
11206	林佳龍
11207	刘少奇
11208	刘云山
11209	劉賓深
11210	劉國凱
11211	劉華清
11212	劉俊國
11213	劉凱中
11214	劉千石
11215	劉山青
11216	劉士賢
11217	马克思
11218	马英九
11219	馬大維
11220	馬克思
11221	馬良駿
11222	馬三家
11223	馬時敏
11224	馬特斯
11225	馬英九
11226	馬永成
11227	麥克斯
11228	毛XX
11229	毛厕洞
11230	毛厠洞
11231	毛一鲜
11232	毛泽东
11233	毛贼东
11234	毛賊東
11235	毛主席
11236	穆罕默德
11237	拿破仑
11238	彭丽媛
11239	破鞋
11240	普京
11241	斯大林
11242	宋楚瑜
11243	孙文
11244	孙逸仙
11245	孙中山
11246	孫大千
11247	孫中山
11248	湯光中
11249	王乐泉
11250	王樂泉
11251	温家宝
11252	温家保
11253	温总理
11254	溫家寶
11255	溫元凱
11256	瘟家宝
11257	无邦国
11258	无帮国
11259	无帮过
11260	吴　仪
11261	吴邦国
11262	吴帮国
11263	吴官正
11264	吴仪
11265	希特勒
11266	习近平
11267	习经平
11268	习远平
11269	袭近平
11270	叶剑英
11271	俞正声
11272	郁慕明
11273	則民
11274	擇民
11275	澤夫
11276	澤民
11277	賊民
11278	曾庆红
11279	赵紫阳
11280	周恩来
11281	周鋒鎖
11282	周永康
11283	周永康
11284	周永康
11285	粥健康
11286	粥永康
11287	轴永康
11288	肘永康
11289	朱德
11290	朱溶劑
11291	猪聾畸
11292	做爱
11293	肏
11294	爱液
11295	白粉
11296	迷幻药
11297	拐卖
11298	你奶奶
11299	回民吃豬肉
11300	一边一国
11301	*法*轮*功*
11302	*李*洪*志
11303	*阿扁
11304	AIDS
11305	aids
11306	Aids
11307	DICK
11308	dick
11309	Dick
11310	gongchandang
11311	penis
11312	rivals
11313	taobao
11314	U/R
11315	urban
11316	urban
11317	urban-rivals
11318	urban-rivals
11319	webgame.com.cn
11320	WEB牌戰
11321	WEB战牌
11322	weelaa
11323	阿扁
11324	阿扁万岁
11325	阿拉
11326	安非他命
11327	安南
11328	安全局
11329	澳洲光明网
11330	八九风波
11331	白莲教
11332	班禅
11333	办理文凭
11334	办理证件
11335	保钓
11336	保监会
11337	保密局
11338	暴动
11339	暴乱
11340	暴熱的戰士
11341	暴徒
11342	暴躁的城塔野獸
11343	暴躁的警衛兵靈魂
11344	暴躁的馬杜克
11345	北大三角地論壇
11346	北京之春
11347	北美自由論壇
11348	贝肉
11349	本?拉登
11350	本?拉登
11351	本拉登
11352	���賓雁
11353	冰粉
11354	不滅帝王
11355	财政部
11356	参事室
11357	藏独
11358	藏妇会
11359	藏青会
11360	操你八辈祖宗
11361	册那
11362	册那娘餓比
11363	侧那
11364	测绘局
11365	测拿
11366	测拿
11367	插深些
11368	产权局
11369	车仑
11370	沉睡圖騰
11371	陳總統
11372	程鐵軍
11373	吃大便
11374	痴鳩
11375	痴拈
11376	持不同政見 
11377	遲鈍的圖騰
11378	赤色騎士
11379	赤色戰士
11380	出售此号
11381	出售假币
11382	出售枪支
11383	出售神符
11384	出售神符
11385	出售手枪
11386	出售账号
11387	出售账号
11388	處女膜
11389	傳染性病
